# E  sum  T1  T2  T3 ...
  0.5355   0.0445   0.0144   0.0144   0.0158
  0.5606   0.0423   0.0136   0.0136   0.0150
  0.5856   0.0404   0.0130   0.0130   0.0144
  0.6106   0.0386   0.0124   0.0124   0.0138
  0.6356   0.0371   0.0118   0.0118   0.0134
  0.6607   0.0357   0.0113   0.0113   0.0130
  0.6857   0.0345   0.0109   0.0109   0.0127
  0.7107   0.0334   0.0105   0.0105   0.0124
  0.7357   0.0324   0.0101   0.0101   0.0122
  0.7608   0.0315   0.0097   0.0097   0.0121
  0.7858   0.0308   0.0094   0.0094   0.0119
  0.8108   0.0301   0.0091   0.0091   0.0118
  0.8358   0.0294   0.0088   0.0088   0.0117
  0.8609   0.0287   0.0086   0.0086   0.0116
  0.8859   0.0280   0.0083   0.0083   0.0113
  0.9109   0.0272   0.0081   0.0081   0.0110
  0.9359   0.0264   0.0079   0.0079   0.0107
  0.9610   0.0256   0.0077   0.0077   0.0103
  0.9860   0.0248   0.0075   0.0075   0.0098
  1.0110   0.0240   0.0073   0.0073   0.0094
  1.0360   0.0233   0.0072   0.0072   0.0090
  1.0611   0.0226   0.0070   0.0070   0.0086
  1.0861   0.0220   0.0068   0.0068   0.0083
  1.1111   0.0214   0.0067   0.0067   0.0080
  1.1361   0.0208   0.0066   0.0066   0.0077
  1.1612   0.0203   0.0064   0.0064   0.0074
  1.1862   0.0198   0.0063   0.0063   0.0072
  1.2112   0.0194   0.0062   0.0062   0.0070
  1.2362   0.0190   0.0061   0.0061   0.0068
  1.2613   0.0186   0.0060   0.0060   0.0066
  1.2863   0.0182   0.0059   0.0059   0.0064
  1.3113   0.0179   0.0058   0.0058   0.0063
  1.3363   0.0176   0.0057   0.0057   0.0061
  1.3614   0.0173   0.0056   0.0056   0.0060
  1.3864   0.0170   0.0055   0.0055   0.0059
  1.4114   0.0167   0.0055   0.0055   0.0058
  1.4364   0.0165   0.0054   0.0054   0.0057
  1.4615   0.0162   0.0053   0.0053   0.0056
  1.4865   0.0160   0.0053   0.0053   0.0055
  1.5115   0.0158   0.0052   0.0052   0.0054
  1.5365   0.0155   0.0051   0.0051   0.0053
  1.5616   0.0153   0.0051   0.0051   0.0052
  1.5866   0.0152   0.0050   0.0050   0.0051
  1.6116   0.0150   0.0050   0.0050   0.0050
  1.6366   0.0148   0.0049   0.0049   0.0050
  1.6617   0.0146   0.0049   0.0049   0.0049
